CustomerChannelID,CustomerID,ChannelTypeID,ChannelValue,InsertDate
866,72,5,tpgubsaofzbuxkqkrqbgabqilvlcqtakytulerlusfvnedefvyyjqoww,2022-12-12 09:19:40
867,45,3,cuaixubgezjkucmbcikvquooaraegvbjxpndkovqepiacodxaleerawq,2022-01-28 22:10:27
868,17,5,erctnklhjiyxjmrospdmzpylhzwknoyrwxdstqxfrdtseeqlkxivqxof,2022-07-22 04:02:23
869,26,2,gjiodzwwjpnrmnwbovfgjbsmyhnotjufuzfurfblnvkccuhwcbjfcmpe,2023-04-20 16:49:21
870,59,1,uncwdgeizsdvpwarspshowtxvtohqvczqlaiuvymtjyegrshhcjqhrju,2022-02-07 11:06:56
871,79,1,xvpyctpbllnnibsluqznnaboniblrustyjpafrbuldgwlckignqrnptd,2022-09-29 07:46:48
872,54,3,jjrlsmtyuqprdqzlnirdpwtysguubsqrtuwjejyoftwbgefmueuecdpx,2022-08-25 21:00:55
873,77,2,wvznqmevpxfpgzdpuhocdbhcbdqbqvtmirxrbjaxpmtjzrxlxqpkrwvs,2022-04-14 05:20:18
874,33,4,bznomniobzzwwbvrwabehwhisqapfdrujjhkkqhykxhxgaggytdrjjzj,2023-03-02 18:00:20
875,63,5,fqwweaibrdgdhotfrszjblhsvrsgpoqqzvfcisporjibcnknydquxfsk,2022-05-13 21:19:32
876,60,5,vftpzrorqreiargbytslnequkbcrcllzmqpbwxzvenvbbgllpktcgsux,2022-04-28 15:08:13
877,38,5,abvcbkotljzmthtijqaqjujtdrzlvrfpwgcsufbgslydcmxydkahxbke,2022-12-12 07:58:04
878,67,5,hnsyscictjmxisnspoqudtoazjycylazaodvsykliiajurflswrzdacm,2022-04-22 04:01:34
879,57,3,jkfmtbdrjavymdfgarjohfucgawjnapekksagjenrzgfeabdulfhodox,2022-05-08 21:38:45
880,69,3,vimxvgiduitlbbqqrboggryzosdazivrfnfanrhrnenncwjqvrptptea,2022-11-03 07:10:44
881,23,2,moooxdflgbxvseoijlsqxchmbhqkcfmsyxqxtvgvmrbixzrklzzxyrea,2022-07-04 06:46:33
882,61,2,jzijmpforirwvtqvttpcclkqsraqcezojoorxnqiwxzchbadgrxsjvfc,2023-05-24 00:11:02
883,27,3,ormknlmsemjkbcqbufibkwynvjhkfiagjkqdwmtrolfdczywfyleivqk,2022-05-19 21:15:25
884,65,2,ubzdctbnhhvjdvpmyxchzvtuilxoqlioygugxxhsioauhzkiasqmeiod,2022-02-15 05:08:53
885,10,2,xvrzbkponrguyqeghzobfmhzakkdbtlmfgspezebspelbnqhhrrmxjqj,2022-04-06 04:43:05
886,85,5,dqubrielapgukdqsnabehmgccdacltfjugmzsgvahkhjpaqhghbzvfjh,2023-08-02 14:59:54
887,89,2,nwrhzpgipribyqdcfdoxxmwayjxczobwkulzpqfdeuwdlxleiiuwbcqm,2022-12-13 19:19:31
888,46,2,jljcguiwqzemxlzhtvdkpwyounzwrcftvuvvxsjtxzfuyhkiguvlydjt,2023-01-26 21:28:22
889,55,5,gyjhkjsodarlgfggllruvxenppxjwijsjxcihhukdsvvnoasagncbacw,2023-02-13 14:05:27
890,88,4,nbsqjjgygzllifxogatxcodcemzeqaxuozxwteerykrevasnycczvekl,2022-05-27 10:22:23
891,15,1,rbubareiwifgmxxgrevodkugloicugxpdxwziqlczxfhirpkqbdqolvo,2022-07-12 04:24:58
892,62,5,kziufihbhixclmhzzncpqvrkfhlegmutjytxjepvekzrkwjfxenqrfdz,2022-01-21 03:26:08
893,50,1,atjcrfwqtucqmytcotdufvetvigrvtguzvnuhfmnydkrjikhoaserpnc,2022-09-16 01:36:50
894,98,3,ibovrzslnpotzvxskdollgiqiyyovbashqmlfaipsxudylrsvkgtmawz,2022-07-02 03:46:47
895,39,2,jgnuiaymebckqoxeqgunjstkzncwifhtsuaoleqfikorfgxsxsicmapp,2022-07-08 14:48:08
896,83,5,vmfolsspsmjvppstjnepnhvxzsjopcqgsudqgdkmkibtznkekdrydbpk,2022-05-20 11:54:45
897,97,2,daiimzuurmxemfohdleohqdvejtvygdfwvpgzmhruiaxznbofngypjyi,2022-05-31 22:05:49
898,59,4,rqyzakanfgqapepzsmvevfbjqjauezeoolaicbiqspmdkdluajfpdvwb,2022-12-23 18:43:13
899,19,2,wflpxuidkgqoqecsxputwvyhpvlcbvgeaidynfvaxzygzuwxnsmoihhj,2023-01-10 02:00:49
900,20,2,toadmibhmsrrfultmftelvmsfafsntinvoctwplcnnwsdbnhsvgsdhni,2022-01-23 01:49:44
901,82,3,lbpdwrqojilalgjsoctlpybimjlghsgvcewneutgfosnttuicctceoet,2022-09-18 16:09:08
902,47,3,aozkiamargbtrboxqmaaddqpbhhoitfxkxutuaxtuwfbaaawodcwhowh,2022-08-10 22:12:17
903,63,4,agkbdtdovzhpiztzbjtrzitezgojbhaayuitjfhyfvjbuyvwektpzbvo,2022-03-06 09:05:04
904,22,1,uuidqawfqgkvslombombcdfbgwxertdijvqhjyxukobtpqepbgziexkb,2022-10-20 21:03:51
905,41,4,xohjrooigzrnpvffpotcqguoynjcueluouhgjofqnscfzxpaaeyjibdf,2022-06-12 02:06:46
906,90,2,sclwwzzbmdhzgsxuootvtrfofbiuztmjqohczelvyqblwculedbnlqho,2023-03-05 23:37:15
907,77,3,eblbojhpzkrwgcnhrisitmwswstcvrhvcivalpnwarwawgpqkkqanmsx,2022-08-19 19:36:23
908,2,3,hyavrlthggavhxevzbvqeiwyejopoaqktxzvdqsqrpyxenjmmjpoawmk,2023-03-25 09:37:41
909,7,3,ktkdxelhpilqukmtkeqsegsldsplliibjyrzdmeftxptzjoddibrsdoe,2022-03-28 12:24:37
910,57,1,mflcxopihxnubguynzlosrypghcvrsimwgxidvmuvwgexyhahcuxltzc,2023-05-14 03:51:19
911,50,4,uahfiidvfvrvfvkqhwhdqnnfftrfgabdxlbnicnacxctyndfyvyhfixt,2022-01-22 22:03:39
912,21,2,wrmdqarrvjbmpllrzswhxhkkyttvoskglxeojaiqkqbenqdpzlercotn,2023-04-18 05:35:19
913,12,1,nyttdgqnounijpbqwajpatmvergbudcwxjexhmzleifqvoqxuqxnwkuw,2023-01-18 09:37:40
914,98,3,ozufkqutgvudnwsfakpsbsrpetgxmzxeuvaqxexmdebojuntavjxhdjb,2022-02-17 02:44:12
915,66,2,xjixkastdempsjheoukwickunoafktxcmrucazkbyyoxggyimslcbdja,2023-03-20 20:49:54
916,95,4,vqeolheguzxbqshucatvsmivtowlatncyjccqionxqebffhrlcjcnice,2023-06-18 02:01:34
917,68,3,dynewcijlmriatoqlquvzqudsjmnysoesytpzhhfpquymjmxtptlbgdx,2022-08-28 00:22:23
918,61,1,ehnpvvmskrrfxouwztrhpisavvokptulryfsvsdqhfyqzqdxhwnyemmf,2022-12-26 18:53:54
919,16,5,hbnmdqqbgfouhdzeaistircugksljqmcaoldksapbyggpjfsekmorscf,2022-07-23 07:56:09
920,11,2,wtsyagctipuiopbcqrxsbiviuoxyqvlqgjiiltkxeieftbqndiftpwlh,2023-03-03 16:31:02
921,85,4,njcikjbsntijfsgiohunxpaoetkucyeevdnxobignftuphbunqfcdyyx,2022-07-21 19:18:32
922,92,1,lrgnxbpgwjhdjetmsozdoouhumfdravybhmjhgabjsvewhzyhqgezotx,2022-04-24 04:19:57
923,86,3,qiptsoehuuqgttjkoupnyylektlbkptligptroeqakmlfqiaoioprrck,2023-07-24 08:54:34
924,35,1,ybmzlubtcilmxvlkowmayjwwtyewoqtqkdsrojxyjixonxxvzwtlcpom,2023-03-15 01:13:58
925,28,3,dfnerndydjxeeqvbnczidvxihlifgmlkjvqulbgtfelmfvnmqvxvfbdr,2022-09-21 09:04:27
926,71,3,sopqfjnyevyljwyziiufffwxribwdraafmvyrnxnqqiqhfnaakoamgwq,2022-08-04 13:48:44
927,88,1,whvsevgkgsembrzlcgscwnrmnmnahviswszjnlttgbscnnhasiywzcvr,2022-09-23 06:52:53
928,93,1,yyznlnsdlizrcloekikjwbnwiliqmqdzlhojwmnaqntcfzmsheitcchk,2023-08-24 03:04:49
929,4,3,dfrudaaksucpesyydddsslattvlnicbkcychzytoypbwopoquyvbljlp,2023-08-31 15:30:46
930,67,3,zshgdhgmrmewbbdmcdlqjksmuguzyowryucfdlenbxhfvcgkxpfepuya,2023-08-07 01:29:40
931,100,1,frapfegwevlnjdkbwzvpljmggbnhjlkkobuxusddapznajhtrqdbnnre,2022-06-23 03:54:52
932,29,3,npirmtgfihzhnzjaajxwbjuleainkpcbnnrawlgsqhlmgyxjizyadxlo,2022-03-04 07:38:54
933,34,1,xlsacewbscbehnfytugiybblgoakhqeojvlsuyrjjzpagymofcizovlf,2023-04-11 00:57:55
934,1,3,ylnidwztmmaclpdjikpbbavgkcwocqzajsraeuryzcekzutjqqxxvlsc,2023-03-31 13:04:47
935,25,2,hzdbbtggqkdqvftrlontyvrvrguuaormdswxxlpgoepebpmcsemuchvs,2023-07-23 10:19:07
936,40,3,weaqsrlqmujinvjeoxagujbiudjikaukepbajmcvmvaqdfalhogysggs,2023-08-12 16:05:55
937,97,1,xuhvnndeuwzynkcxosjtaqcmyxvzzfmmsclabrythrgeneercrlowcsj,2022-06-03 00:58:47
938,53,1,updxtmykczubgqqgwteijnlgbwrsdweldrxgvgoxuzyverkiddhjsmdc,2022-11-20 07:35:44
939,39,3,lsndfdaclyscykzdhqtogxaolyrzhxcvdsmlgelwclhvmbxugsungvgo,2023-07-14 05:55:04
940,38,1,vrvtwvmsnpuscvblcmidfoamkcdnhsbomyblsjnmblegxelaoigynddh,2022-09-07 17:03:45
941,49,3,zkhaymlpwzxuocypplgzasfiocrjdxennsyjlrcinobjfvpbrfjnpfgy,2023-08-10 08:03:32
942,75,5,oubhkdaceevvrfslniqawefvffsonlqthrbnftlmpcztefhzrajlveuw,2022-10-10 06:15:50
943,96,5,eejaonuletzvpjdvfkbntoqqaasitavdzwtbfgtgxrtpofcbnlsdzgue,2023-02-27 02:48:40
944,43,1,dagrwmgasuhcggcbzoanedpykhawbzjuebcmwmynarktqckkqxovklsr,2022-06-01 12:34:04
945,5,1,gwexypebuncgbawiyiezcmmsprdlxssztqulfewheqfpfxzlvuyctxww,2022-01-21 13:51:09
946,10,5,ylzlueglerbuyitqzwphlywsmyignszssqodltzohkmlihotaowrkdmr,2022-01-28 07:25:47
947,80,3,woilzfglchzlfugxnbzlevvgbvjduolwpkyoslqsomgtoeuabdzpyfge,2022-09-06 14:06:26
948,74,3,bbqsuwsxwyhovtlnwxfhdewzsxebsiedbqauvkxrbbtotgacbxqzubip,2023-04-06 14:37:56
949,79,5,tbobghdchzatcraucyjkbsuruyvptrwgtfzdixhpsriykpqazjaozoie,2022-07-12 02:29:44
950,76,3,mvmjvlnhujpiuvrqtsvmfzbdupvtdfpijpcrytymvsxszcmwsxdjwjbh,2023-03-21 17:50:40
951,17,3,uwtmxzzdnsptjufqkvkficakxlgoajxsyozcehmuxczojahbxsbsipbz,2023-01-29 14:32:28
952,65,1,exwgjbxmprhnfjwphaufnkopfhsizsohxygujbtebxeialxponvkdusv,2023-02-25 12:54:04
953,87,1,ovfsrogkspqwgmtqhkbnjdjdmrlhkfgkrcsgwsdfsmygabbbumqfcnto,2022-03-15 12:10:10
954,69,5,wjmfpiveaktupozkzikcoqydlhfmrtcndsabwwfnzouvjjpijygxpfix,2022-12-31 21:11:13
955,42,4,jrefctmmgoojrbeebldbamavvnjpfviwtddohyawnannohblyisspvpo,2022-05-11 00:39:19
956,48,4,bcjfkhvmdebzwvosqajbjduspostndtetweombrtdltcwubikczpztsk,2022-10-31 06:04:18
957,36,5,wpszipxwpyaoasfhbuesvqnbmbvtreypilwbwblotafhhfubimzmkjma,2022-08-17 20:28:40
958,33,2,eonzewncqfecvogdbylsaawaevkxwubhxzqtnoxnlkantkdkkqyfqnqn,2022-07-29 06:59:50
959,37,5,jltafrbwggxxslpmavalduplqyggbihhkvettwvbfpkckvviyybdlwcj,2022-02-18 11:37:40
960,52,4,pifgpupzdkzpudkqxnvmhgipwidciwuzrymkmtlyqagrpzyoaadxbzwz,2022-03-23 14:59:19
961,18,4,vvvldnwxgvgbumwkatulgtowmwdystmpzcbzxtgigcynxxmvcdiswmjr,2022-11-24 21:09:55
962,89,5,pndgikcgddtnmhbsvictzrcxpniorjonqjvlhzothcnpekemwlaulqgp,2023-03-14 22:11:06
963,84,4,ioebozqvbwgvqxaccbcvlodgqwwxckbvsclcmawyhxcaxvqurhhivlei,2022-12-10 11:01:09
964,51,5,idpoeqaohcbrfmrefguvhedytxqidnzlojovyeqhuoihhmuvlzpncciy,2022-02-03 04:28:01
965,81,1,vpaynkvexdkbggkmvnoszxcebnhwlaxyvravwjlzzkwdmwayghjqspnx,2022-06-20 01:29:43
966,54,4,eqwudzrnqnjwmpnpalstcyjjdttjroklpbhbsdecyydackpeqiozxevb,2022-12-06 04:32:35
967,30,2,gccizexdkauryfdchgoyrqdiofghllbzqijihkpcrsealxyzrwqqsmmk,2023-09-01 19:08:33
968,73,3,uruzfbganvemvcuhmudrpbnfdknfiezpcjgcdkelwzzdegjrassastmx,2022-05-10 03:59:03
969,31,5,cydrowmerzjjknzwmnalyvecatxnyawjuzfgroxaimrhaplhdsmxyrdh,2022-06-28 23:35:54
970,45,2,ejqxdbapdvxwsgjmfuinhyfwbhwqlasnfbuuscqjnfhdqkjfdifkbhif,2022-11-18 00:47:19
971,58,5,aygwlyjaufypuzoikrutpjzlikbbvzukezezbyaqoiqtogduydcyflee,2022-05-08 11:38:40
972,13,1,qzjkahalzvllqpxupdqcuiampdtekjknvkqlzkeiqalnggolnxkvlmpv,2023-03-18 05:58:05
973,32,3,nvstytabxzkhzwuoqvnkieewuqijgtblenjtcwjumscrgqicqtdgdsmw,2023-03-19 17:52:11
974,60,5,bacmlatwimxxdylktzyrfnzksfsfluiyocleqzztyursjcnvxxpsrpek,2023-04-04 08:37:09
975,62,2,bslzvshthvabdjjxrxxtfxwvfxprwevefibixvbnuajofduaciblsqlo,2022-03-31 21:19:03
976,72,3,sxrmsutfzcyuqgpgybwsdgshuyljnrqksmfsbbfkkvghnnoniktfvsmt,2023-01-04 18:42:43
977,14,1,vgtdmbpysmscdzoacujsldfkhlmwophwshuguoydweoghmsolwyilidp,2022-10-04 05:31:56
978,64,5,qghxjwmtpwsnwczfibiprmhsievlybnkupuupbxuxkkwzywiqqhqdquq,2022-09-14 23:09:37
979,15,3,grztpvuqduxdgroybguvtgnbfcuncsgikeixgsiqnvyskitwfcucykky,2022-07-10 04:46:46
980,24,1,qduljptpqjcsngyqmmaqfkyuoclnktbthfojvxzzucfgvgxnwmebdwns,2022-05-05 18:19:28
981,99,3,kerfpjraexiwycovltgupsbgnlloexsfjglrzxlkmnawnqcctfqofmwm,2022-10-02 08:50:40
982,44,1,dlpmixzhuzlsifkzrdaghiojkjawdosdnygfhsbbqsikxklyqzhvortr,2022-05-01 02:26:28
983,26,3,zxeqlesngzqmerkkjfkfdbuachtmrhmobwrmfivqcibkxmrscheigjqu,2022-10-31 22:24:07
984,83,2,kyjydjsthlkwekxliixhxczpxkleizufjjwipwrbioaxtwxsgeuadcyy,2022-02-10 15:05:47
985,27,4,soehyiookbclouosdgqrcrbadxitjalakcgzdgenarhaqmowftztcrpz,2022-11-03 18:04:01
986,3,1,aacxwyfjuwzcnocukyjjexrjrorbovfabovmoxgojawqelbkvqapocen,2022-03-28 19:03:59
987,91,2,oipmabnytkjkaeddooggymeydroncudtyutewuazvgtvbzpqsffzbbzy,2022-05-02 01:04:20
988,9,1,zzaoneywjigexnxgkeyfpggiubmwtxtqmaiwmgaofihbcslksdjhguva,2022-04-23 18:32:23
989,23,2,xftluuxelwrpmqkcurvsfldrinjtuqocgiiminfzgprwxafstqcyrqdo,2023-05-08 06:45:06
990,94,2,ohkjpwxjlzslugaeqyjyoekryebufubuvhyfzjdbqfpzntkedqkaakql,2022-10-22 11:16:35
991,78,5,fqqtpbdqqfprxmhfegstribdxbyjndashhkpdogkyetktncpdrmiefft,2022-05-29 02:51:22
992,6,1,bpqayzefgwirrhiuptkbtovrkmebpkbhlyxpxkjskxtfvcydgzrdarhp,2023-04-22 18:40:07
993,56,1,vcuaawfaygqkvwgtrwxbqnptwdnzonvieytjiosphewiptbbcqwhmiuu,2022-08-17 11:07:20
994,55,2,mzpvirojrovewbhzenrweljgpfjuepevrmlrtnbrrpyhtminaelevfcj,2022-01-27 08:26:17
995,8,5,onjseubcrzqjbfylchebyxvicjarvddafyxugmntptdjemxlvxabuxoo,2023-03-19 04:42:07
996,44,4,gzpftrflttfvbollihlcsubuucihlsmsyvmbqqxdphwyjyapuvmjauik,2022-12-13 23:29:29
997,97,5,jeodlfuaphkrxemjyuakrudiodyydflcmpyhofnzlfquyqfnhqhymlwd,2022-02-02 10:24:03
998,70,4,fuqqxbgacdofzrhimkqpbbfemidjccohgoaqmlgsfszlvswygljfwfgl,2023-08-02 12:40:51
999,29,2,nvcmmxptsqtntkbknadgjcexznqbshvihjeppnujqsitmvokkmufojrp,2022-12-28 22:21:19
1000,21,1,cmnxmuqhsvqqsmkpgzixgmptrbglwfjqpkaiajyhhjwqzykqqcenfmse,2022-02-23 21:06:03
